filename,width,height,class,xmin,ymin,xmax,ymax
2757.png,1920,1080,Zusatzschild,1535,472,1593,503
2757.png,1920,1080,Zusatzschild,1536,502,1597,544
2757.png,1920,1080,Zusatzschild,1456,470,1507,508
2757.png,1920,1080,Zusatzschild,1413,474,1456,500
2757.png,1920,1080,"(Sonstiges, rot/blau)",1451,424,1487,470
2757.png,1920,1080,"(Sonstiges, rot/blau)",1409,430,1453,473
2757.png,1920,1080,"(Sonstiges, gelb)",1285,470,1306,492
2757.png,1920,1080,Vorfahrt,1286,494,1309,517
2756.png,1920,1080,Kurve (links),986,656,1029,696
2755.png,1280,720,"(Sonstiges, blau)",634,332,690,388
2754.png,1280,720,"(Sonstiges, gelb)",720,205,830,339
2754.png,1280,720,"(Sonstiges, gelb)",782,336,799,345
2753.png,1280,720,"(Sonstiges, blau)",616,369,646,401
2752.png,1920,1080,"(Sonstiges, gelb)",1158,406,1377,578
2751.png,1920,1080,Gefahrenzeichen,1164,519,1263,606
2751.png,1920,1080,auf ... km,1174,603,1249,645
2750.png,1920,1080,Ortseingangsschild,1063,547,1108,579
2750.png,1920,1080,"(Sonstiges, gelb)",977,538,1046,592
2749.png,1920,1080,"(Sonstiges, blau)",884,670,898,684
2749.png,1920,1080,"(Sonstiges, blau)",731,705,742,716
2749.png,1920,1080,"(Sonstiges, weiss)",679,686,696,696
2748.png,1280,720,"(Sonstiges, blau)",1030,289,1068,330
2748.png,1280,720,"(Sonstiges, blau)",1242,89,1280,140
2747.png,1920,1080,"(Sonstiges, gelb)",775,682,802,711
2746.png,1920,1080,"(Sonstiges, gelb)",979,515,1068,570
2745.png,1920,1080,"(Sonstiges, gelb)",938,644,1005,675
2745.png,1920,1080,"(Sonstiges, gelb)",937,673,1004,694
2745.png,1920,1080,"(Sonstiges, gelb)",936,699,955,726
2745.png,1920,1080,"(Sonstiges, gelb)",936,689,954,699
2744.png,1920,1080,Vorfahrt,1194,447,1276,523
2744.png,1920,1080,"(Sonstiges, rot/blau)",1039,551,1060,576
2743.png,1920,1080,Gefahrenzeichen,1110,539,1154,576
2743.png,1920,1080,"(Sonstiges, blau)",1042,580,1062,601
2742.png,1280,720,"(Sonstiges, rot/weiss)",1178,167,1253,235
2742.png,1280,720,"(Sonstiges, blau)",297,411,310,427
2741.png,1280,720,"(Sonstiges, rot/weiss)",779,295,811,326
2741.png,1280,720,Zusatzschild,779,327,811,345
2741.png,1280,720,"(Sonstiges, gelb)",719,336,773,364
2741.png,1280,720,"(Sonstiges, gelb)",721,363,773,387
2740.png,1920,1080,"(Sonstiges, gelb)",1282,242,1646,511
2739.png,1920,1080,"(Sonstiges, blau)",1010,487,1032,519
2739.png,1920,1080,"(Sonstiges, gelb)",1013,515,1103,605
2738.png,1280,720,Zusatzschild,620,394,631,401
2738.png,1280,720,Zusatzschild,457,391,469,398
2737.png,1920,1080,"(Sonstiges, weiss)",542,302,667,435
2737.png,1920,1080,"(Sonstiges, gelb)",674,307,797,438
2737.png,1920,1080,"(Sonstiges, gelb)",829,313,1199,448
2736.png,1920,1080,"(Sonstiges, gelb)",1076,530,1141,570
2735.png,1920,1080,"(Sonstiges, gruen)",1262,473,1411,518
2734.png,1920,1080,"70 km/h, Ende - Hoechstgeschwindigkeit",715,627,730,643
2733.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",1242,121,1346,221
2733.png,1920,1080,"(Sonstiges, blau)",1250,227,1356,328
2733.png,1920,1080,"(Sonstiges, rot/blau)",1264,329,1342,401
2733.png,1920,1080,"(Sonstiges, blau)",1087,516,1116,544
2733.png,1920,1080,Gefahrenzeichen,598,547,624,570
2733.png,1920,1080,"(Sonstiges, gelb)",834,572,858,582
2732.png,1920,1080,Vorfahrt,1311,238,1455,381
2732.png,1920,1080,"(Sonstiges, rot/blau)",1063,470,1091,511
2731.png,1280,720,Gefahrenzeichen,767,315,784,330
2731.png,1280,720,Zusatzschild,767,330,781,336
2730.png,1920,1080,"(Sonstiges, blau)",1730,542,1763,590
2730.png,1920,1080,"(Sonstiges, blau)",1355,309,1684,488
2729.png,1920,1080,Vorfahrt,964,566,985,586
2728.png,1920,1080,"(Sonstiges, blau)",1162,553,1186,576
2728.png,1920,1080,"(Sonstiges, rot/blau)",1104,551,1129,580
2728.png,1920,1080,"(Sonstiges, weiss)",1083,503,1154,527
2728.png,1920,1080,"(Sonstiges, weiss)",1082,525,1159,551
2728.png,1920,1080,"(Sonstiges, weiss)",1711,313,1868,345
2728.png,1920,1080,"(Sonstiges, gelb)",609,565,690,627
2727.png,1920,1080,"(Sonstiges, rot/blau)",1399,405,1459,489
2727.png,1920,1080,"(Sonstiges, gelb)",1408,248,1704,405
2726.png,1920,1080,"(Sonstiges, rot/blau)",1205,433,1233,464
2726.png,1920,1080,Zusatzschild,1207,462,1231,480
2726.png,1920,1080,"(Sonstiges, rot/blau)",1208,479,1233,508
2726.png,1920,1080,Zusatzschild,1209,508,1236,524
2726.png,1920,1080,Zusatzschild,1210,524,1237,540
2726.png,1920,1080,Zusatzschild,1162,535,1185,550
2726.png,1920,1080,Zusatzschild,1161,517,1184,536
2726.png,1920,1080,"(Sonstiges, blau)",1165,502,1179,517
2725.png,1280,720,"(Sonstiges, weiss)",678,321,726,383
2724.png,1920,1080,"(Sonstiges, blau)",1537,639,1577,660
2724.png,1920,1080,"(Sonstiges, blau)",1123,588,1181,626
2722.png,1280,720,"30er-Zone, Ende",57,179,125,248
2722.png,1280,720,Vorfahrt,1080,168,1148,230
2721.png,1280,720,"(Sonstiges, weiss)",1094,126,1260,172
2721.png,1280,720,"(Sonstiges, weiss)",1095,168,1263,215
2721.png,1280,720,"(Sonstiges, gruen)",740,334,790,342
2721.png,1280,720,"(Sonstiges, gruen)",740,342,790,349
2721.png,1280,720,"(Sonstiges, gruen)",740,349,790,356
2721.png,1280,720,"(Sonstiges, blau)",687,290,695,304
2720.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",1084,586,1118,620
2718.png,1920,1080,"(Sonstiges, gelb)",1212,456,1371,535
2718.png,1920,1080,"(Sonstiges, blau)",1213,412,1243,456
2718.png,1920,1080,Gefahrenzeichen,1400,583,1419,601
2718.png,1920,1080,Vorfahrt,1048,516,1075,546
2717.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",703,529,735,560
2717.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",1138,516,1170,548
2717.png,1920,1080,"(Sonstiges, blau)",1285,520,1316,550
2716.png,1920,1080,"(Sonstiges, blau)",920,587,980,614
2715.png,1920,1080,Ortsausgangsschild,657,591,705,622
2715.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",769,585,790,606
2715.png,1920,1080,Ortsausgangsschild,1187,559,1235,590
2714.png,1920,1080,"(Sonstiges, gelb)",923,607,976,683
2713.png,1920,1080,Vorfahrt,1173,509,1234,567
2713.png,1920,1080,"(Sonstiges, gelb)",895,675,910,694
2712.png,1920,1080,"(Sonstiges, gelb)",693,575,797,695
2711.png,1280,720,"(Sonstiges, rot/weiss)",355,288,405,338
2710.png,1920,1080,"(Sonstiges, blau)",1271,456,1319,524
2710.png,1920,1080,"(Sonstiges, blau)",975,588,992,605
2709.png,1280,720,"(Sonstiges, gelb)",808,92,974,258
2708.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",248,403,310,461
2708.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1252,354,1320,413
2708.png,1920,1080,"(Sonstiges, gruen)",1347,420,1436,450
2707.png,1280,720,"30er-Zone, Beginn",948,173,1027,257
2707.png,1280,720,Vorfahrt,756,351,779,373
2706.png,1920,1080,Vorfahrt,959,579,978,598
2705.png,1280,720,Gefahrenzeichen,731,268,767,302
2705.png,1280,720,auf ... km,736,302,764,319
2704.png,1920,1080,"(Sonstiges, blau)",1488,446,1541,497
2704.png,1920,1080,"(Sonstiges, blau)",1114,571,1134,590
2703.png,1920,1080,Ortsausgangsschild,357,539,412,570
2703.png,1920,1080,Ortsausgangsschild,1248,534,1308,571
2703.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1128,548,1152,571
2703.png,1920,1080,"(Sonstiges, blau)",1089,558,1108,583
2703.png,1920,1080,"(Sonstiges, blau)",1089,545,1107,558
2703.png,1920,1080,"(Sonstiges, blau)",1089,536,1106,545
2703.png,1920,1080,"(Sonstiges, blau)",926,416,1031,466
2703.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",625,545,650,568
2703.png,1920,1080,"(Sonstiges, gelb)",872,537,913,554
2702.png,1280,720,"(Sonstiges, blau)",824,235,1039,373
2701.png,1920,1080,"70 km/h, Ende - Hoechstgeschwindigkeit",1055,561,1087,594
2700.png,1280,720,"(Sonstiges, rot/blau)",765,306,795,336
2700.png,1280,720,"(Sonstiges, weiss)",766,337,796,347
2699.png,1920,1080,"(Sonstiges, rot/weiss)",854,555,870,568
2699.png,1920,1080,"(Sonstiges, blau)",855,569,868,581
2699.png,1920,1080,"(Sonstiges, blau)",734,583,744,593
2698.png,1920,1080,"(Sonstiges, gelb)",1154,442,1265,486
2698.png,1920,1080,"(Sonstiges, weiss)",945,560,963,583
2697.png,1920,1080,"(Sonstiges, blau)",1048,647,1077,677
2697.png,1920,1080,"(Sonstiges, blau)",1082,658,1093,668
2697.png,1920,1080,"(Sonstiges, gelb)",327,484,405,514
2696.png,1920,1080,Vorfahrt,1106,576,1134,603
2696.png,1920,1080,Gefahrenzeichen,1105,605,1137,631
2696.png,1920,1080,Zusatzschild,1110,632,1133,644
2696.png,1920,1080,"(Sonstiges, blau)",1076,674,1089,688
2695.png,1920,1080,"(Sonstiges, blau)",1225,601,1241,625
2694.png,1280,720,"(Sonstiges, weiss)",1020,67,1099,173
2694.png,1280,720,"(Sonstiges, gelb)",490,337,519,378
2694.png,1280,720,"(Sonstiges, blau)",511,326,519,338
2693.png,1920,1080,"(Sonstiges, blau)",839,551,876,587
2693.png,1920,1080,"(Sonstiges, blau)",1179,520,1205,545
2693.png,1920,1080,Zusatzschild,1180,545,1204,559
2692.png,1920,1080,"(Sonstiges, blau)",52,413,202,545
2692.png,1920,1080,Vorfahrt,1652,256,1803,395
2691.png,1920,1080,Ortseingangsschild,1239,482,1329,540
2690.png,1920,1080,Vorfahrt,1497,346,1610,454
2690.png,1920,1080,"(Sonstiges, gelb)",918,686,934,705
2690.png,1920,1080,"(Sonstiges, blau)",1044,685,1059,700
2689.png,1920,1080,"(Sonstiges, gelb)",872,475,965,514
2689.png,1920,1080,"(Sonstiges, gelb)",869,510,965,566
2689.png,1920,1080,"(Sonstiges, weiss)",1102,512,1167,595
2688.png,1920,1080,"(Sonstiges, gelb)",1292,110,1595,506
2687.png,1920,1080,Gefahrenzeichen,974,673,1006,703
2686.png,1920,1080,Kurve (rechts),927,585,955,610
2685.png,1920,1080,"(Sonstiges, weiss)",1279,506,1308,544
2685.png,1920,1080,"(Sonstiges, blau)",1087,568,1109,591
2685.png,1920,1080,Zusatzschild,1088,590,1109,602
2684.png,1280,720,"(Sonstiges, weiss)",433,345,448,361
2683.png,1920,1080,"(Sonstiges, gelb)",1074,448,1184,563
2683.png,1920,1080,"(Sonstiges, gelb)",994,588,1004,602
2683.png,1920,1080,"(Sonstiges, gelb)",1093,582,1116,592
2682.png,1280,720,Lichtzeichenanlage,240,337,285,378
2682.png,1280,720,Lichtzeichenanlage,802,335,847,372
2681.png,1920,1080,Vorfahrt,1234,494,1260,523
2681.png,1920,1080,"(Sonstiges, rot/blau)",1233,537,1263,567
2681.png,1920,1080,"(Sonstiges, blau)",1096,581,1113,598
2681.png,1920,1080,"(Sonstiges, gelb)",885,596,910,616
2681.png,1920,1080,"(Sonstiges, weiss)",621,602,633,613
2680.png,1920,1080,"(Sonstiges, rot/weiss)",1390,453,1484,534
2679.png,1920,1080,"(Sonstiges, rot/blau)",1073,572,1104,602
2679.png,1920,1080,Zusatzschild,1071,603,1106,622
2678.png,1280,720,"(Sonstiges, rot/blau)",726,335,748,356
2677.png,1920,1080,"(Sonstiges, rot/weiss)",1085,480,1144,531
2677.png,1920,1080,Zusatzschild,1090,530,1137,553
2676.png,1920,1080,"(Sonstiges, rot/blau)",1355,449,1385,486
2676.png,1920,1080,"(Sonstiges, rot/blau)",1317,455,1344,488
2676.png,1920,1080,Zusatzschild,1354,488,1391,510
2676.png,1920,1080,Zusatzschild,1315,491,1345,513
2675.png,1920,1080,"(Sonstiges, blau)",864,622,882,639
2674.png,1920,1080,"(Sonstiges, blau)",705,586,727,607
2674.png,1920,1080,"(Sonstiges, rot/weiss)",971,555,989,572
2673.png,1920,1080,"(Sonstiges, gelb)",962,367,1118,540
2672.png,1920,1080,"(Sonstiges, blau)",1532,299,1619,382
2672.png,1920,1080,Zusatzschild,1540,374,1623,422
2670.png,1920,1080,Zusatzschild,1224,497,1252,521
2670.png,1920,1080,Zusatzschild,1225,520,1252,538
2670.png,1920,1080,Zusatzschild,1296,421,1329,446
2670.png,1920,1080,Zusatzschild,1299,480,1332,502
2670.png,1920,1080,Zusatzschild,1300,499,1334,522
2670.png,1920,1080,"(Sonstiges, rot/blau)",1297,443,1331,481
2670.png,1920,1080,"(Sonstiges, rot/blau)",1293,386,1327,424
2670.png,1920,1080,"(Sonstiges, blau)",1228,479,1245,499
2669.png,1920,1080,"(Sonstiges, rot/blau)",1345,409,1437,501
2668.png,1920,1080,"(Sonstiges, blau)",1073,576,1095,597
2668.png,1920,1080,"(Sonstiges, rot/blau)",1073,554,1092,576
2667.png,1920,1080,Ortsausgangsschild,580,587,627,618
2667.png,1920,1080,Vorfahrt,1102,559,1157,612
2667.png,1920,1080,Kurve (rechts),776,645,792,659
2666.png,1920,1080,"(Sonstiges, weiss)",910,619,1043,684
2666.png,1920,1080,"(Sonstiges, weiss)",907,573,1040,630
2665.png,1920,1080,"(Sonstiges, blau)",1845,585,1857,598
2664.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1431,453,1512,533
2664.png,1920,1080,"(Sonstiges, weiss)",1007,622,1058,634
2664.png,1920,1080,"(Sonstiges, weiss)",1007,614,1057,622
2664.png,1920,1080,"(Sonstiges, weiss)",1006,597,1058,614
2664.png,1920,1080,"(Sonstiges, weiss)",1005,587,1058,597
2663.png,1920,1080,"30er-Zone, Ende",362,530,434,599
2662.png,1920,1080,Vorfahrt,1134,530,1190,586
2661.png,1920,1080,Vorfahrt,1454,372,1555,468
2661.png,1920,1080,"(Sonstiges, weiss)",425,588,445,603
2661.png,1920,1080,"(Sonstiges, blau)",968,630,978,640
2660.png,1920,1080,Vorfahrt,999,592,1022,614
2660.png,1920,1080,"(Sonstiges, blau)",1199,560,1234,574
2658.png,1280,720,"(Sonstiges, braun)",656,378,707,412
2657.png,1280,720,"(Sonstiges, blau)",1051,318,1094,336
2657.png,1280,720,"(Sonstiges, weiss)",978,342,1000,376
2656.png,1920,1080,"(Sonstiges, gelb)",968,502,1038,571
2656.png,1920,1080,"(Sonstiges, blau)",968,472,990,501
2656.png,1920,1080,"(Sonstiges, gelb)",856,560,870,585
2656.png,1920,1080,"(Sonstiges, gelb)",762,582,793,598
2656.png,1920,1080,Vorfahrt,727,588,736,597
2655.png,1920,1080,"(Sonstiges, blau)",264,674,303,711
2654.png,1280,720,Vorfahrt,274,276,298,297
2654.png,1280,720,"(Sonstiges, gelb)",594,309,648,327
2654.png,1280,720,"(Sonstiges, blau)",547,309,562,333
2653.png,1920,1080,Vorfahrt,1077,465,1107,496
2653.png,1920,1080,"(Sonstiges, blau)",1346,289,1390,351
2653.png,1920,1080,"(Sonstiges, gelb)",1172,351,1399,503
2653.png,1920,1080,"Kraftfahrstrasse, Beginn",1012,556,1026,569
2652.png,1280,720,"(Sonstiges, blau)",379,334,404,358
2652.png,1280,720,"(Sonstiges, blau)",508,250,534,276
2652.png,1280,720,Vorfahrt,680,352,700,371
2652.png,1280,720,"(Sonstiges, blau)",703,330,729,355
2652.png,1280,720,"(Sonstiges, blau)",783,314,808,340
2652.png,1280,720,Zusatzschild,785,342,804,352
2651.png,1280,720,"(Sonstiges, blau)",216,307,260,350
2651.png,1280,720,"(Sonstiges, blau)",536,186,573,221
2651.png,1280,720,"(Sonstiges, blau)",742,308,776,345
2651.png,1280,720,"(Sonstiges, rot/blau)",670,371,686,388
2651.png,1280,720,Zusatzschild,671,388,685,393
2651.png,1280,720,Gefahrenzeichen,818,262,874,311
2650.png,1280,720,"70 km/h, Beginn - Hoechstgeschwindigkeit",700,354,717,372
2650.png,1280,720,Zusatzschild,700,372,718,382
2649.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",1209,372,1289,448
2649.png,1920,1080,Vorfahrt,1104,488,1138,520
2649.png,1920,1080,"(Sonstiges, blau)",956,541,972,562
2649.png,1920,1080,"(Sonstiges, rot/weiss)",375,593,388,608
2649.png,1920,1080,Vorfahrt,437,581,452,599
2648.png,1280,720,"(Sonstiges, rot/weiss)",178,271,252,336
2648.png,1280,720,"(Sonstiges, rot/weiss)",761,277,831,340
2648.png,1280,720,"(Sonstiges, gelb)",481,325,568,353
2648.png,1280,720,"(Sonstiges, gelb)",482,354,568,377
2647.png,1920,1080,Vorfahrt,1325,452,1425,547
2647.png,1920,1080,"(Sonstiges, gelb)",1341,422,1393,453
2646.png,1920,1080,Vorfahrt,1633,265,1779,393
2646.png,1920,1080,"(Sonstiges, blau)",1582,513,1658,587
2646.png,1920,1080,"(Sonstiges, weiss)",1585,586,1664,642
2645.png,1920,1080,Ende saemtlicher Streckenverbote,1044,601,1072,630
2644.png,1920,1080,Vorfahrt,1379,419,1416,453
2644.png,1920,1080,"(Sonstiges, weiss)",1582,495,1624,527
2644.png,1920,1080,"(Sonstiges, rot/blau)",1373,484,1393,513
2644.png,1920,1080,"(Sonstiges, rot/blau)",1396,483,1418,511
2644.png,1920,1080,"(Sonstiges, blau)",1272,540,1294,562
2643.png,1920,1080,"(Sonstiges, blau)",897,596,921,619
2643.png,1920,1080,"(Sonstiges, gelb)",945,574,972,601
2642.png,1280,720,"(Sonstiges, blau)",583,330,598,345
2642.png,1280,720,"(Sonstiges, blau)",687,374,700,388
2641.png,1920,1080,"120 km/h, Beginn - Hoechstgeschwindigkeit",193,394,278,478
2641.png,1920,1080,"120 km/h, Beginn - Hoechstgeschwindigkeit",1521,463,1591,535
2641.png,1920,1080,"(Sonstiges, weiss)",1047,540,1104,615
2640.png,1920,1080,Gefahrenzeichen,1440,244,1598,380
2638.png,1920,1080,"(Sonstiges, rot/weiss)",1311,539,1343,566
2637.png,1280,720,"(Sonstiges, braun)",838,241,918,265
2637.png,1280,720,Vorfahrt,683,343,691,351
2636.png,1280,720,Gefahrenzeichen,683,306,708,327
2636.png,1280,720,auf ... km,687,327,705,337
2635.png,1280,720,Vorfahrt,759,262,797,297
2635.png,1280,720,"(Sonstiges, blau)",764,299,795,329
2634.png,1920,1080,"(Sonstiges, gelb)",714,668,756,713
2632.png,1280,720,"(Sonstiges, weiss)",838,252,891,281
2632.png,1280,720,"(Sonstiges, gelb)",835,282,889,358
2632.png,1280,720,"(Sonstiges, gelb)",534,336,565,345
2632.png,1280,720,Vorfahrt,468,334,475,342
2631.png,1920,1080,"Kraftfahrstrasse, Beginn",348,555,392,597
2630.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",752,560,775,582
2629.png,1920,1080,"(Sonstiges, weiss)",1467,340,1545,445
2628.png,1920,1080,"(Sonstiges, weiss)",1777,213,1901,339
2628.png,1920,1080,Vorfahrt,947,699,966,717
2628.png,1920,1080,"(Sonstiges, blau)",1038,693,1056,712
2628.png,1920,1080,Zusatzschild,1039,712,1055,720
2628.png,1920,1080,"(Sonstiges, weiss)",1041,720,1053,732
2627.png,1920,1080,"(Sonstiges, blau)",666,555,703,590
2626.png,1920,1080,"(Sonstiges, blau)",396,535,430,569
2626.png,1920,1080,Zusatzschild,397,572,428,590
2626.png,1920,1080,"(Sonstiges, blau)",831,617,851,637
2625.png,1920,1080,"(Sonstiges, gelb)",561,483,686,611
2624.png,1920,1080,"(Sonstiges, weiss)",890,661,942,676
2624.png,1920,1080,"(Sonstiges, weiss)",889,675,941,692
2624.png,1920,1080,Vorfahrt,860,679,869,688
2623.png,1920,1080,"(Sonstiges, blau)",386,449,464,528
2623.png,1920,1080,"(Sonstiges, blau)",1310,365,1385,444
2623.png,1920,1080,"(Sonstiges, rot/weiss)",1295,264,1401,363
2622.png,1920,1080,Vorfahrt,1217,485,1286,552
2621.png,1280,720,"(Sonstiges, blau)",861,318,890,345
2621.png,1280,720,Vorfahrt,691,354,711,374
2621.png,1280,720,"(Sonstiges, blau)",588,376,599,386
2621.png,1280,720,"(Sonstiges, blau)",515,408,526,418
2621.png,1280,720,"(Sonstiges, blau)",638,404,649,415
2620.png,1920,1080,"(Sonstiges, blau)",1120,445,1152,479
2620.png,1920,1080,"(Sonstiges, gelb)",873,423,1005,505
2620.png,1920,1080,"(Sonstiges, gelb)",1100,508,1126,547
2620.png,1920,1080,"(Sonstiges, gelb)",924,543,949,569
2620.png,1920,1080,"(Sonstiges, gelb)",866,543,909,571
2620.png,1920,1080,"(Sonstiges, weiss)",831,545,862,571
2620.png,1920,1080,"(Sonstiges, blau)",1020,547,1037,564
2620.png,1920,1080,"(Sonstiges, blau)",1023,537,1040,579
2620.png,1920,1080,"(Sonstiges, blau)",479,461,511,494
2619.png,1920,1080,"(Sonstiges, blau)",647,646,696,694
2619.png,1920,1080,"(Sonstiges, weiss)",218,534,255,561
2619.png,1920,1080,"(Sonstiges, weiss)",794,631,819,645
2618.png,1920,1080,Ende saemtlicher Streckenverbote,730,530,773,572
2618.png,1920,1080,Ende saemtlicher Streckenverbote,1514,547,1561,593
2617.png,1280,720,Lichtzeichenanlage,469,387,484,400
2617.png,1280,720,Lichtzeichenanlage,668,385,683,398
2616.png,1920,1080,"(Sonstiges, blau)",543,702,584,741
2616.png,1920,1080,"(Sonstiges, gelb)",760,642,811,696
2616.png,1920,1080,"(Sonstiges, weiss)",1049,625,1086,648
2616.png,1920,1080,"(Sonstiges, weiss)",202,607,232,626
2615.png,1920,1080,Vorfahrt,1613,306,1697,386
2615.png,1920,1080,"(Sonstiges, gelb)",1022,480,1074,494
2614.png,1920,1080,"(Sonstiges, blau)",1226,512,1391,617
2614.png,1920,1080,"(Sonstiges, weiss)",1350,486,1391,519
2613.png,1920,1080,"(Sonstiges, weiss)",1303,415,1355,460
2613.png,1920,1080,"(Sonstiges, weiss)",604,479,638,511
2612.png,1280,720,"(Sonstiges, blau)",102,240,135,286
2612.png,1280,720,"(Sonstiges, gelb)",730,309,782,324
2612.png,1280,720,"(Sonstiges, gelb)",730,324,782,337
2611.png,1920,1080,Gefahrenzeichen,1750,178,1920,365
2611.png,1920,1080,Zusatzschild,1077,576,1104,592
2610.png,1280,720,Vorfahrt,615,287,644,316
2610.png,1280,720,"(Sonstiges, weiss)",470,311,478,321
2610.png,1280,720,"(Sonstiges, rot/blau)",468,321,480,331
2609.png,1920,1080,Zusatzschild,1475,396,1523,438
2609.png,1920,1080,"(Sonstiges, blau)",1486,360,1511,397
2609.png,1920,1080,"(Sonstiges, rot/blau)",1064,529,1079,545
2609.png,1920,1080,"(Sonstiges, rot/blau)",1072,554,1085,569
2609.png,1920,1080,"(Sonstiges, rot/blau)",1056,544,1072,559
2609.png,1920,1080,Zusatzschild,1073,570,1086,582
2609.png,1920,1080,Zusatzschild,1057,559,1072,570
2609.png,1920,1080,Zusatzschild,1057,571,1072,581
2609.png,1920,1080,Vorfahrt,997,582,1010,595
2609.png,1920,1080,"(Sonstiges, rot/blau)",998,595,1006,604
2609.png,1920,1080,"(Sonstiges, gelb)",998,570,1008,581
2608.png,1920,1080,"(Sonstiges, blau)",630,612,689,670
2608.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",774,574,797,597
2608.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1173,551,1197,574
2608.png,1920,1080,"(Sonstiges, blau)",1174,574,1198,598
2608.png,1920,1080,"(Sonstiges, rot/blau)",1305,513,1335,547
2607.png,1920,1080,Vorfahrt,1282,490,1329,537
2607.png,1920,1080,Gefahrenzeichen,1284,538,1333,582
2607.png,1920,1080,Zusatzschild,1291,583,1328,603
2607.png,1920,1080,"(Sonstiges, blau)",1146,668,1163,686
